Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=552.7064280475497, getPosY()=-379.6720391475913
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=25.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=28.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=30.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=33.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=35.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=38.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=40.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=43.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=45.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=48.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=50.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=53.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=55.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=58.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=60.906852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=63.406852409438045
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=65.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=68.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=70.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=73.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=75.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=78.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=80.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=83.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=85.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=88.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=90.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=93.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=95.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=98.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=100.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=103.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=105.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=108.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=110.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=113.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=115.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=118.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=120.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=123.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=125.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=128.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=130.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=133.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=135.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=138.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=140.90685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=143.40685240943805
Beer [getGamePoint()=0, getAlcoholPoint()=0, getPosX()=604.4910226959947, getPosY()=145.90685240943805

